Name,Team,Barrel%,CSW%,Starting,Relieving,SO,TBF,GS,SV,xFIP-,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Matt Sauer","KCR",0.11764706,0.20118343,,-1.6266397739162708,5,45,0,0,180.76422019784766,98.74615384615386,94.37869822485207,90.67810650887574,"Matt Sauer",22284,669422
"Jake Bird","COL",0.12,0.29714286,,-4.681886056304555,4,42,0,0,227.78288048794488,112.92971428571427,89.55828571428572,90.62971428571429,"Jake Bird",21267,656234
"Kyle Harrison","SFG",0.10989011,0.25500911,3.4130187798265195,,31,141,6,0,113.90366225135722,90.87857963094956,96.11432842322009,90.52721549061535,"Kyle Harrison",27758,690986
"José Buttó","NYM",0.10169492,0.23466667,0.13628772107065504,,17,90,4,0,132.2150952947353,89.40133333333333,90.83973333333334,90.45466666666667,"Jose Butto",23313,676130
"Alek Manoah","TOR",0.11290323,0.27837838,-0.828663250244603,,23,97,4,0,108.27917723205213,85.35547773125238,94.82599162542824,90.39692805481536,"Alek Manoah",26410,666201
"Caleb Boushley","MIN",0,0.12903226,,0.2562254902595141,1,10,0,0,163.40002224573985,93.14516129032258,92.78709677419354,89.87419354838708,"Caleb Boushley",19736,676961
"Jalen Beeks","COL",0.07692308,0.2112069,,-1.5520933398392376,10,56,0,4,129.72079701971788,80.8564655172414,90.73146551724139,89.83189655172414,"Jalen Beeks",17192,656222
"Nick Avila","SFG",0.3,0.26388889,,0.038241077929752884,7,18,0,0,46.47374357126714,84.81805555555555,93.05555555555556,89.78194444444445,"Nick Avila",25667,687014
"Jose Cuas","CHC",0.15,0.23239437,,-0.9379586305420841,8,32,0,0,113.71371471511489,112.81619718309858,91.4492957746479,89.4274647887324,"Jose Cuas",17701,621016
"Jared Shuster","CHW",0.11363636,0.22807018,,1.215754729015065,8,57,0,0,127.9878792109972,79.22958532695375,95.11739433811802,89.21634768740033,"Jared Shuster",27472,694363
"Peter Strzelecki","CLE",0.16666667,0.20338983,,0.15674351886582877,2,16,0,0,121.63767904333615,88.05932203389831,90.61525423728814,89.1864406779661,"Peter Strzelecki",21367,657265
"Dany Jiménez","OAK",0.08333333,0.25842697,,-1.3351817359705407,4,22,0,0,202.94056676182092,95.03483146067414,87.40112359550562,89.01348314606741,"Dany Jimenez",21170,666204
"Josh Fleming","PIT",0.11538462,0.1958042,,-2.6617366088107457,5,35,0,0,125.96023134865433,65.98041958041958,91.1076923076923,89.0104895104895,"Josh Fleming",20418,676596
"Jordan Weems","WSN",0.04166667,0.21551724,,-0.7432104015941366,5,33,0,0,131.57367822719394,103.70862068965516,90.40086206896552,88.74137931034483,"Jordan Weems",13190,607179
"Nick Ramirez","LAD",0.11764706,0.24657534,,-0.24492382176094413,2,23,0,0,173.5799601143512,74.77808219178081,83.63561643835617,88.67260273972603,"Nick Ramirez",12575,598286
"Zac Kristofak","LAA",0,0.33333333,,0.01312009967826891,2,11,0,0,121.7380227206173,78.86666666666667,89.52051282051282,88.57179487179486,"Zac Kristofak",27585,670219
"Ron Marinaccio","NYY",0,0.26605505,,0.4724163933585386,5,28,0,0,113.04664599479449,87.06422018348624,88.94770642201834,88.5137614678899,"Ron Marinaccio",23488,676760
"Yariel Rodríguez","TOR",0,0.23170732,-0.09408625898069628,,1,20,1,0,177.5957449924148,104.70853658536583,85.0280487804878,88.45609756097562,"Yariel Rodriguez",33838,684320
"Brandon Bielak","- - -",0.07142857,0.19298246,,-0.7453328757111467,4,52,0,0,159.8642413849125,73.10877192982456,92.32456140350875,88.45146198830409,"Brandon Bielak",19866,656232
"Erik Swanson","TOR",0.11428571,0.25903614,,-1.9626470176115247,7,46,0,0,116.38776547929622,89.96987951807229,86.89698795180723,88.21566265060241,"Erik Swanson",16587,657024
"Brennan Bernardino","BOS",0.03448276,0.29518072,0.08875799359629248,2.0641255090881625,9,44,1,0,109.97910699205042,88.9082329317269,94.02128514056224,88.12008032128514,"Brennan Bernardino",16835,657514
"Naoyuki Uwasawa","BOS",0,0.25396825,,1.0516808995784432,3,16,0,0,123.33344064854342,90.51849390919158,92.31055740125508,88.06925064599483,"Naoyuki Uwasawa",33828,683822
"Blake Snell","SFG",0.11111111,0.22988506,0.2270211846202309,,5,19,1,0,148.05172896474548,94.05862068965517,83.92183908045976,88.05057471264368,"Blake Snell",13543,605483
"Darren McCaughan","MIA",0.14285714,0.26436782,,-2.6989778531991115,2,28,0,0,212.76522484101102,82.5735632183908,91.62528735632183,87.7816091954023,"Darren McCaughan",20038,670766
"Blake Walston","ARI",0.125,0.2278481,,0.08601225283625015,5,17,0,0,121.58593421057071,81.73037974683545,89.4493670886076,87.66835443037974,"Blake Walston",26270,686796
"Tyler Beede","CLE",0,0.2125,,-0.9859649115962396,4,19,0,0,187.7280401239077,78.5840909090909,87.76136363636364,87.63181818181819,"Tyler Beede",16981,595881
"Kirby Snead","SEA",0.07142857,0.3125,,0.39263418491329577,6,23,0,0,100.35941196168467,84.126875,91.33083333333332,87.58479166666667,"Kirby Snead",19179,669912
"Danny Young","NYM",0,0.26,,-0.04259573142053715,3,13,0,0,127.51880975053514,111.012,87.48200000000001,87.102,"Danny Young",18439,664849
"Victor González","NYY",0.05555556,0.23853211,,-0.993577555484024,3,24,0,0,124.48950604774741,88.8605504587156,87.75321100917432,86.96238532110091,"Victor Gonzalez",16408,624647
"Scott McGough","ARI",0.05555556,0.24242424,,-2.423839854348521,2,26,0,0,198.64518127421692,90.7339898989899,86.12924242424242,86.88565656565657,"Scott McGough",12056,543518
"Yuki Matsui","SDP",0.04545455,0.27840909,,-0.7465004122473542,11,41,0,0,108.90634864813282,116.02329545454546,87.40795454545456,86.85397727272728,"Yuki Matsui",33826,673513
"Jake Diekman","NYM",0,0.24117647,,-4.251668299514645,11,39,0,1,132.59943466221452,132.48747899159665,84.11403361344537,86.3179831932773,"Jake Diekman",5003,518617
"Steven Wilson","CHW",0.16666667,0.27044025,,-0.77229039130514,10,38,0,0,156.65307083550704,116.21761006289307,81.46603773584906,85.97547169811321,"Steven Wilson",20353,621051
"Shawn Dubin","HOU",0,0.2519685,,-0.21667117489400198,5,32,0,1,133.1856174626734,124.0763779527559,81.63937007874016,85.6511811023622,"Shawn Dubin",24977,681869
"Giovanny Gallegos","STL",0.28571429,0.18518519,,-5.001225732342233,0,11,0,0,629.5440328113509,88.56296296296296,86.58518518518518,85.30370370370372,"Giovanny Gallegos",14986,606149
"Matt Barnes","WSN",0,0.18867925,,0.35955995623731596,3,13,0,0,78.06955599226931,93.56037735849057,88.68301886792453,84.9679245283019,"Matt Barnes",12863,598264
"Tom Cosgrove","SDP",0,0.23880597,,-1.1064602402948989,2,14,0,0,162.44545257747947,108.82256897331524,86.0329262777024,84.80416101311624,"Tom Cosgrove",23443,676680
"Joe Boyle","OAK",0.14285714,0.26190476,-1.3717356783272716,,5,26,2,0,173.3807362858856,112.12222222222223,78.68174603174603,84.68015873015874,"Joe Boyle",29608,671212
"Chris Devenski","TBR",0,0.25,,0.014620576896616609,0,1,0,0,77.92867335836621,92.525,100.05000000000001,84.675,"Chris Devenski",12763,606965
"Jonathan Heasley","BAL",0,0.17857143,,-0.34292221102997683,0,7,0,0,304.46095569973096,97.5142857142857,87.0857142857143,84.45000000000002,"Jonathan Heasley",22224,669169
"Joey Lucchesi","NYM",0.13333333,0.20289855,-1.4820124062893651,,2,21,1,0,165.49914709405985,74.89411764705882,90.5764705882353,83.32941176470588,"Joey Lucchesi",19320,664192
"Colin Selby","KCR",0,0.18367347,,-0.22076710304305205,0,13,0,0,165.54737208286838,97.49591836734695,86.88979591836734,83.22448979591836,"Colin Selby",24986,681882
"Shelby Miller","DET",0.08333333,0.34246575,,-0.13209864216763248,3,19,0,0,161.80462619017285,91.37260273972603,84.88082191780822,83.2054794520548,"Shelby Miller",10197,571946
"Ryder Ryan","PIT",0.33333333,0.25,,-0.3456904268204527,1,7,0,0,287.5388556428132,83.49285714285715,92.22857142857141,81.99642857142858,"Ryder Ryan",19891,656924
"Daulton Jefferies","SFG",0,0.24074074,,0.18924043801449641,3,15,0,0,118.8435836126922,69.66851851851851,82.48333333333333,81.37777777777777,"Daulton Jefferies",19345,641726
"Luke Little","CHC",0.06666667,0.36936937,,0.12894087053408007,8,30,0,0,119.00320624484056,78.2054054054054,82.41531531531533,80.7945945945946,"Luke Little",28036,681432
"Nick Nastrini","CHW",0.11764706,0.18604651,-2.2519916791543637,,0,23,1,0,281.8077469090181,104.39883720930231,79.93488372093023,79.11511627906977,"Nick Nastrini",29833,680897
"Jose Hernandez","PIT",0.66666667,0.14285714,,-1.3891445642121851,0,4,0,0,348.2865573473099,117.77142857142857,81.65714285714286,77.97142857142856,"Jose Hernandez",22318,669796
"Jacob Lopez","TBR",0.13333333,0.21276596,,-1.7123111808743148,2,23,0,0,252.99625844742056,82.4031914893617,80.70957446808511,77.65,"Jacob Lopez",25098,682052
"Deivi García","CHW",0.25,0.21621622,,-0.13705816847432203,3,10,0,0,167.68268380835207,106.3108108108108,75.64594594594594,77.44324324324323,"Deivi Garcia",20276,665620
"Pablo Reyes","BOS",0,0.16666667,,-0.11711908975731863,0,5,0,0,227.51862836119034,1.5200000000000002,45.540000000000006,73.64,"Pablo Reyes",16357,622569
"Matt Carasiti","COL",0,0.22222222,,0.5608340266432545,1,4,0,0,68.62531112635814,71.78333333333333,84.28333333333333,72.85000000000001,"Matt Carasiti",13276,571539
"Andrew Saalfrank","ARI",0.5,0.125,,-0.9855036361802297,0,5,0,0,852.0659068319493,76.32083333333333,55.583333333333336,60.27916666666667,"Andrew Saalfrank",26203,685314
"Jake Bauers","MIL",0,0.11538462,,-0.06311865452398528,0,6,0,0,332.8479364685629,-139.4576923076923,48.59615384615385,9.838461538461539,"Jake Bauers",15194,641343
"Patrick Wisdom","CHC",0,0.07692308,,-0.15365552139726496,0,3,0,0,301.9714876570397,,,,"Patrick Wisdom",13602,621550
"Isiah Kiner-Falefa","TOR",0.25,0,,-0.11542286484555503,0,5,0,0,227.51862836119034,,,,"Isiah Kiner-Falefa",16512,643396
"Jose Trevino","NYY",0.4,0.27777778,,-0.12082552285888655,0,6,0,0,227.51862836119034,,,,"Jose Trevino",16725,624431
"Willi Castro","MIN",0,0,,0.0439164082408529,0,3,0,0,150.57630102264974,,,,"Willi Castro",17338,650489
"Emmanuel Rivera","MIA",0.14285714,0.2,,-0.8593956692844787,0,8,0,0,223.6572019787228,,,,"Emmanuel Rivera",19890,656896
"Luke Williams","ATL",0,0.18181818,,0.04274343739270882,0,3,0,0,149.48332134132403,,,,"Luke Williams",19931,663897
"Owen Miller","MIL",0.09090909,0.13513514,,-0.7862318309698276,0,12,0,0,204.07868858624408,,,,"Owen Miller",24655,680911
"Tyler Fitzgerald","SFG",0,0,,0.03619651150639978,0,3,0,0,149.48332134132403,,,,"Tyler Fitzgerald",26208,666149
"Matt Mervis","CHC",0.11111111,0.16216216,,0.034191288137905805,0,9,0,0,131.9749492032978,,,,"Matt Mervis",27845,670223
